Item Code,Description
6450100041,RIFINAH (RIFAMPICIN 300MG/ ISONIAZID 150MG) TAB 8'S
6720010056,VIROL 5% CR 10 G
6600010053,FONT ACTIV COMPLETE 400 GM
6600010054,FONT ACTIV DIABEST 400 GM
6090160004,THIOTACID 300 MG TAB 30'S
6260060027,HYLO-GEL ED 10 ML
6370070236,TEK 1320-23 HB TRAVEL PINK COLOR
6680050068,TRIOPAN SYR 100 ML
6650030210,BIOSERV RHEUMAGEL GEL 100 ML
6090010187,ZYPREXA 10 MG TAB 28'S
6630140011,FITTYDENT DENTURE CREAM ALOE VERA 40 MG
6790020304,ZINC GLUCONATE TAB 60'S
6720100013,AVOCOM-M CR 50 GM
6560020126,CELADRIN JOINT CR 100 ML
6170020021,CONTOUR BGM NEXT STP 50'S
6240240075,TRAJENTA -(LINAGLIPTIN) 5MG TAB 30'S
6070020325,COTTAGE EXFOLIATING S/G VIOLET SUGAR 250 ML
6070050070,SUAVIPIEL NATURAL VEGETAL MASSAGE
6070050071,SUAVIPIEL (0103) ACTIVE SPA SPONGE
6070050072,SUAVIPIEL (1236) ACTIVE DERMO MASSAGE SPONGE
6070050073,SUAVIPIEL (7887) BATH MICROFIBER MITT
6160030203,URIAGE DEODORANT TRI-ACTIF ROLL ON 50 ML
6750010203,BIODERMA PHOTO AQUA FLUID SPF50 40 ML
6280080264,SENSILAB COLLAGEN PLUS SAC 15'S
6350100011,PROSTA-TAB PR 0.4 MG TAB 30'S
6680110061,AIRFAST PEDIA 4 MG SAC 28'S
6090010189,LAPRIX-(OLANZAPINE) 5 MG TAB 28'S
6090030218,DEPRALEX-(ESCITALOPRAM) 10 MG TAB 28'S
6090030219,DEPRALEX-(ESCITALOPRAM) 20 MG TAB 28'S
6550060002,PULSE OXIMETER PM-60 ADULT
6240020088,HUMALOG KWIK PEN  100 IU/ML PFP 5'S
6590010176,CALTRATE PLUS MINERAL TAB 60'S
6590010177,CENTRUM LUTEIN TAB 100'S
6610080002,IMPLANON NXT-(ETONOGESTREL) 68 MG IMPLANT-1'S
6610080003,REGULON TAB 21'S
6560030097,JOINTACE-(CHONDROITIN) TAB 60'S
6560030098,JOINTACE COLLAGEN TAB 60'S
6100010692,LABETALOL HYDROCHLORIDE 100 MG TAB 56'S (N)
6720190020,MINOXIL 5%-(MINOXIDIL) TOPICAL SOLN 60 ML
6100060088,IVARIN-(ROSUVASTATIN) 5 MG TAB 30'S
6100060089,IVARIN-(ROSUVASTATIN) 40 MG TAB 30'S
6160020227,AXE DEO SPRAY BLACK 150 ML
6160020230,DOVE DEO AERSOL WOMEN ORIGINAL 150 ML
6160020231,DOVE DEO AERSOL WOMEN GO FRESH 150 ML
6160040109,REXONA DEO STICK BAMBOO 40 GM
6160040110,REXONA DEO STICK POWDER 40 GM
6160040112,REXONA DEO STICK XTRA COOL 40 GM
6090030220,VENEX XR -(VENLAFAXINE HCL) 75 MG CAP 14'S
6090030221,VENEX XR -(VENLAFAXINE HCL) 150 MG CAP 14'S
6590020054,BILOBIL FORTE 80 MG-(GINKO LEAF EXTRACT) CAP 60'S
6370040539,GARN UD AVOCADO SHEA SHAMP 400 ML
6370040540,GARN UD AVOCADO SHEA SHAMP 200 ML
6370040542,GARN UD HONEY TREASURES SHAMP 400 ML
6370040543,GARN UD HONEY TREASURES SHAMP 200 ML
6280090027,GARN SKN NAT ESSENTIALS MICELLAR WATER 400 ML
6280040301,VICHY (673030) PURET THERMAL CLEANSING GEL 200 ML
6560020128,EDEMAX EMULGEL 100 ML
6100010693,TWYNSTA -(TELMISARTAN+AMLODIPINE) 80/10 MG TAB 28'S
6100010694,TWYNSTA -(TELMISARTAN+AMLODIPINE) 80/5 MG TAB 28'S
6630090320,GUM 525 TB TECHNIQUE PRO
6630090321,GUM 526 TB TECHNIQUE PRO
6630090322,GUM 528 TB TECHNIQUE PRO
6290010195,AVENT 041/27 NATURAL FEEDING TEATS 0 M X2 (135)
6290010196,AVENT 652/27 NATURAL FEEDING TEATS 1 M X2 (15572-140)
6290010197,AVENT 043/27 NATURAL FEEDING TEATS 3 M X2 (136)
6290010198,AVENT 044/27 NATURAL FEEDING TEATS 6 M X2 15572-124
6290010199,AVENT 045/27 NATURAL FEEDING TEATS VARIABLE X2 (15572-141)
6290010200,AVENT 051/17 NATURAL FEEDING BOTTLE GLASS 120ML X1 15572-125
6290010203,AVENT 070/20 NATURAL FEEDING BOTTLE GREEN 260ML X1 15572-132
6290010204,AVENT 070/21 NATURAL FEEDING BOTTLE PURPLE 260ML X1 (138)
6290010205,AVENT 034/27 NATURAL FEEDING BOTTLE PINK 260ML X2 (139)
6290010206,AVENT 035/27 NATURAL FEEDING BOTTLE BLUE 260ML X2 (134)
6290020056,AVENT 551/03 CLASSIC TRN GIRL 200ML X1 15572-39
6290020057,AVENT 551/05 CLASSIC TRN BOY 200ML X1 15572-40
6290020059,AVENT 553/05 CLASSIC TRN BOY 260ML X1 15572-42
6170060038,I-PORT ADVANCE INJ PORT 6MM
6680190026,PROF COLD & FLU TAB 20'S
6240240076,INVOKANA -(CANAGLIFLOZIN) 100 MG TAB 30'S
6170040017,BD MICRO FINE SYRINGE 31G 1ML
6170040018,BD MICRO FINE SYRINGE 31G 0.5ML
6790110031,JP VITAMIN D3 (1000 IU) CAP 60'S
6340140048,HEMAGEL PROCTO SUP 10'S
6590010178,FERINJECT 50 MG / ML VIAL -10 ML
6580010343,RENVELA-(SEVELAMER) 800 MG TAB 180'S
6630120048,GUM 632 SOFT PICKS 80'S
6450021434,RONEM-(MEROPENEM) 1 GM VIAL- INJ 1'S
6630060079,SENS MW COOL MINT 500 ML
6630090325,PARODONTAX TB COMPLETE  PROTECTION EXT SOFT
6560070034,AGOUT -(FEBUXOSTAT 40 MG) TAB 30'S
6560070035,AGOUT -(FEBUXOSTAT 80 MG) TAB 30'S
6160040113,LADY SPEED STICK BLACK ORCHID STICK 65 G
6630060081,COLGATE TOTAL SPEARMINT M/W 500 ML
6630090326,COLGATE TB 360 BLACK CHARCOL
6630070020,COLGATE POWER TB BATMAN
6720090059,ROLIP -(CALCIPOTRIOL / BETAMETHASONE) OINT 30 G
6130010067,DUREX PERFORMAX MUTUAL PLEASURE COND 10'S
6690020015,BIO OIL SKIN CARE 200 ML
6060070073,EGO QV HAND CREAM 50 GM
6370150021,EGO MOOV HEAD LICE SHAMP 200 ML
6370040556,PANTENE SHAMP MOIST 190 ML
6370040557,PANTENE SHAMP MOIST 400 ML
6370040558,PANTENE SHAMP MOIST 600 ML
6370040562,H&S SHAMP TOTAL CARE 190 ML
6370040564,H&S SHAMP TOTAL CARE 600 ML
6510011579,NIPPES 720D  BLADES CALLOUS REMOVER
6770050098,NIPPES TWEEZERS SLANT NO 727R
6770050100,NIPPES 709R TWEEZERS BENT
6320010225,S 26 PDF MILK 400 GM
6730010101,VICKS WILD CHERRY / EUCALYPTUS
6730010102,VICKS LEMON / MENTHOL
6090020281,PARACETAMOL (10 MG/ML) 100 ML VIAL(B.BRAUN)
6280050360,DEXERYL CREAM 250 GM
6720160044,L-MESITRAN OIN 50 G
6680030067,HYDROXYZINE 10 MG TAB 14'S (N)
6630050299,CLOSEUP TP DIAMOND POWER WHITE 75 ML
6370040573,DOVE SHAMP SPLIT ENDS RESCUE 400 ML
6370040574,DOVE SHAMP SPLIT ENDS RESCUE 600 ML
6070030092,LUX HAND WASH VELVET JASMINE 250 ML
6170020022,ONETOUCH VERIO BGM STP 50'S
6170020023,TERUMO MEDISAFE FIT BGM STP 30'S
6040030031,MUSTELA COLD CREAM 40 ML
6300020053,FEMFRESH INTIMATE WASH TRIPLE ACTION 250 ML
6160030212,SM DEO ROLL ON 24HR CARE 50ML
6040070011,SM BABY POWDER 200 GM
6360010080,SM BABY EAU DE COLOGNE 250 ML
6630060440,COLGATE PLAX FRESH TEA M/W 500 ML
6070020349,COTTAGE NOURISHING S/G VANILLA 750 ML
6070050088,SUAVIPIEL (0578) BABY SOFT SPONGE
6070050096,SUAVIPIEL (0516) BABY NATURAL SEA SPONGE
6320040010,BLEVIT INSTANT TEA 200 GM
6320010228,VITAFOS JUNIOR MILK 400 GM
6590030206,ALBUMIN 20% VIAL -50 ML (GRIFOLS)
6680090042,AROMA RESPIR BABE BALM
6320010229,NURALAC COMFORT (H8) 400 GM
6320010230,NURALAC PREMATURE 400 GM
6320010231,NURALAC LF MILK 400 GM
6320010232,NURALAC AR MILK 400 GM
6320010233,APTAMIL PROSYNEO HA 2 400 GM
6320010234,APTAMIL ADVANCE AR MILK 400 GM
6320010235,APTAMIL PEPTI JUNIOR 400 GM
6720270004,ACITRETIN 10 MG CAP 60'S (N)
6720270005,ACITRETIN 25 MG CAP 60'S (N)
6680110068,ULTIBRO BREEZHALER INHALN CAP 30'S
6100250041,ENTRESTO 50 MG -(SACUBITRIL 24 MG + VALSARTAN 26 MG) TAB 28'S
6100250042,ENTRESTO 100 MG -(SACUBITRIL 49 MG + VALSARTAN 51 MG) TAB 28'S
6100250043,ENTRESTO 200 MG -(SACUBITRIL 97 MG + VALSARTAN 103 MG) TAB 56'S
6590040011,MARNYS L-CARNITINE 2000 MG AMP 20*11 ML
6080080224,BRF GENUPOINT 2
6630090332,COLGATE TB NEW ZIGZAG MEDIUM(2+1 FREE)
6350030002,DUODART CAP 30'S
6260110010,AVIZOR LACRIFRESH OCU-DRY 0.3% ED SDU 20'S
6370190011,ITA LICE COMB 604
6370190012,ITA LICE COMB 602
6100011422,ACETAB 25 MG TAB 30'S
6240041409,GLADOS -(PIOGLITAZONE) 15 MG TAB 30'S
6240041410,GLADOS -(PIOGLITAZONE) 30 MG TAB 30'S
6680200005,HASH SEPTOFORT 2 MG LOZ 24'S
6790020919,FLEXAGEN PLUS 12 G SAC 30'S
6340070027,ENTEROGERMINA ORAL SUS -10'S
6300020054,EUCERIN INTIMA PROTECT VAGINAL WASH 250 ML
6340070028,ENTEROGERMINA ORAL SUS -20'S
6790020920,HASH MARTIANS GUMMY BONACTIV
6790020921,HASH MARTIANS GUMMY ECHINACCEA
6060030014,EGO QV FLARE UP CREAM 100 GM
6630050318,SENS TP TRUE WHITE EXTRA FRESH 75 ML
6630050319,PARODONTAX TP EXTRA FRESH 75 ML
6590020057,HI-CAL SYR 100 ML
6450010034,DICOFLOR ELLE VAG CAP 7'S
6690020017,NEWGEL+E SILICON GEL 15 GM
6070020363,NIVEA SHOWER GEL PURE FRESH 250 ML
6070020364,NIVEA SHOWER GEL PURE FRESH 500 ML(83633)
6070020367,NIVEA SHOWER GEL ORIGINAL CARE 500 ML(83612)
6240030024,XGEVA -(DENOSUMAB) 120 MG VIAL -1'S
6160030216,NIVEA DEO ROLLON FRESH ACTIVE MEN 50 ML(82808)
6160020238,NIVEA DEO SPRY PROTECT / CARE 150 ML(85902)
6160030217,NIVEA DEO ROLLON PROTECT / CARE 50ML(85908)
6280050366,NIVEA MEN CREAM 75 ML(83922)
6280050368,NIVEA MEN CREAM FAIRNESS 150 ML(83926)
6280050369,NIVEA MEN CREAM FAIRNESS 75 ML(83927)
6100060090,ATORLIP -(ATORVASTATIN) 10 MG TAB 30'S
6100060091,ATORLIP -(ATORVASTATIN) 20 MG TAB 30'S
6100060092,ATORLIP -(ATORVASTATIN) 40 MG TAB 30'S
6100011429,SARTAN -(LOSARTAN) 50 MG TAB 30'S
6100011430,SARTAN -(LOSARTAN) 100 MG TAB 30'S
6310080070,NEXCARE TRANSPORE TAPE 25MM * 5M (2208-0CLER)
6650010093,NEXCARE COLD HOT GEL PAD MINI (N1573G)
6310040148,NEXCARE KIDS SOFT DESIGN BAND 20'S
6310040150,NEXCARE SHEER BAND ASSORTD 20'S (658-20)
6310040151,NEXCARE SHEER BAND 20'S (656-20)
6560100008,XELJANZ -(TOFACITINIB) 5 MG TAB 60'S
6280040335,LRP 67323 PIGMENTCLAR CLEANER 125 ML
6240070576,PREDO 5 MG TAB 30'S
6240070577,PREDO 25 MG TAB 30'S
6100040085,NORMALIX SR 1.5 MG TAB 30'S
6090020285,PANADOL ADVANCE 500 MG TAB 24'S
6370040598,OGX COCONUT MILK SHAMP 385 ML
6370040600,OGX BRAZILIAN KERATIN THERAPY SHAMP 385 ML
6370040601,OGX MOROCN ARGAN OIL SHAMP 385 ML
6370040603,OGX BIOTIN COLLAGEN SHAMP 385 ML
6370080503,OGX BIOTIN COLLAGEN COND 385 ML
6240220160,PERGOVERIS 150 / 75 IU VIAL 1'S
6260040010,ZYMAXID 0.5% ED 2.5 ML
6100070066,ELIQUIS -(APIXABAN 2.5 MG) TAB 20'S
6560180001,VOLTAREN 1% EMULGEL 100 G
6610080005,POSTINOR 2 -(LEVONORGESTREL) 0.75 MG TAB 2'S
6600010101,LACTOFAIR POWDR SAC 20'S
6320010244,APTAMIL LF MILK 400 GM
6320010245,APTAMIL PDF MILK POWDER 400G
6240240078,DIAMICRON MR 60 MG TAB 30'S
6680040029,BRONCAST -(MONTELUKAST) 10 MG TAB 28'S
6680040030,BRONCAST -(MONTELUKAST) 5 MG CTB 28'S
6370040615,GARN UD MYTHIC OLIVE SHAMP 400 ML
6280090038,GARN SKN NAT MICELR CLEANSING WATER IN OIL 400 ML
6100050072,CLOGREL -(CLOPIDOGREL) 75 MG TAB 30'S
6340160227,GAVISCON ORGNL ANISEED SUS 200 ML
6280130021,AGISS NOSE CLEANSING STRIPS 10'S
6200020132,SINOMARIN BABIES SDU 5 ML -18'S
6200020133,SINOMARIN MINI SPRAY NS 30 ML
7040010008,EGO QV CREAM 500 GM
6630050320,COLGATE TP SENS PRO RELIF REPAIR PREVENT 75 ML
6680080105,RELVAR ELLIPTA 100 / 25 MCG INH PDR 30 DOSE
6580030023,GLAVOLEAN 300 MG CAP 60'S (DIS)
6240240080,TRESIBA FLEX TOUCH 100 IU/ML INJ PFP 5'S
6450040159,MYCOHEAL 400 MG VAG SUP 3'S
6180020151,DETTOL WIPES FRESH 40'S
6180020152,DETTOL WIPES SKIN CARE 40'S
6170020026,MEDI-TEST COMBI 10 SGL
6260150003,BROFIX -(BROMFENAC) 0.09 % ED 5ML
6090020290,PARACETOL 10 MG/ML IV 100 ML
6370040621,CLEAR SHAMP HERB FUSION MEN 200 ML
6630050322,SIGNAL TP COMPL 8 FRESH 120 ML
6060180003,DOVE B WASH FRESH TOUCH KIT 250 ML
6060180006,LIFEBUOY S/GEL LEMON FRESH KIT 300 ML
6060160010,LIFEBUOY HAND WASH COOL FRESH 500 ML
6060160011,LIFEBUOY HAND WASH KITCHEN FREESH 200 ML
6060160014,LUX HAND WASH SOFT ROSE 250 ML
6060160015,LUX HAND WASH SOFT ROSE 500 ML
6060160016,LUX HAND WASH VELVET JASMINE 500 ML
6060170003,LUX SOAP SOFT TOUCH 170 GM
6060170005,LUX SOAP VELVET TOUCH 170 GM
6240240082,FORXIGA 5 MG TAB 28'S
6240240083,FORXIGA 10 MG TAB 28'S
6160040118,LADY SPEED STICK BIO CONTROL STICK 45 G
6650010094,NEXCARE COLD HOT GEL PAD MAXI (N1578G)
6080040073,ORLIMAN ARM SLING S 1
6080040074,ORLIMAN ARM SLING S 2
6080040075,ORLIMAN ARM SLING S 3
6080120371,ORLIMAN DIABETIC SOCKS RELAX S 4
6180010158,BABYJOY MEGA NEW BORN (3*84)
6180010166,BABYJOY CULOTTE SAVING MEDIUM (43321)
6180010167,BABYJOY CULOTTE SAVING LARGE (43331)
6180010168,BABYJOY CULOTTE SAVING JUNIOR Y (43341)
6180010169,BABYJOY CULOTTE SAVING JUNIOR XXL (43351)
6180010171,BABYJOY CULOTTE JUMBO LARGE (46331)
6180010172,BABYJOY CULOTTE JUMBO JUNIOR Y (46341)
6180010173,BABYJOY CULOTTE JUMBO JUNIOR XXL (46351)
6180010175,BABYJOY CULOTTE MEGA LARGE (45331)
6180010176,BABYJOY CULOTTE MEGA JUNIOR Y (45341)
6180010177,BABYJOY CULOTTE MEGA JUNIOR XXL (45351)
6180010178,PAMP (3) 3*46
6180010179,PAMP (4) 3*44
6180010180,PAMP (4+) 2*40
6180010187,PAMP PANTS (4) 2*52
6180010188,PAMP PANTS (5) 2*48
6180010189,PAMP PANTS (6) 2*44
6180010191,PAMP PC (6) 2*42
6500020050,REBIF 44 MCG / 0.5 ML CART 4'S
6560070036,COLCHICINE 0.5 MG TAB 10'S(N)
6080120377,BRF VENOTRAIN MICRO AG M (CCL2)
6080061144,BRF MANULOC TITN 3
6240240084,VIVARO 100 IU / ML PFP 3 ML -5'S
6800010128,GARCIA FOLDING STICK DESIGNER (385)
6370070241,TEK 2071-03 H COMB WOOD LARGE
6090010201,ZOLINDA 10 MG TAB 30'S
6090010203,ZOLINDA 5 MG TAB 30'S
6100040089,SORTIVA H 100/12.5 MG TAB 30'S
6790110035,BIODAL 50000 I.U. TAB 20'S
6600010135,REMIX -CRANBERRY SAC 20'S
6240240085,JARDIANCE 10 MG TAB 30'S
6240240086,JARDIANCE 25 MG TAB 30'S
6100011443,IRBETEL 150 MG TAB 28'S
6100040090,CO-IRBETEL 150 / 12.5 MG TAB 28'S
6100040091,CO-IRBETEL 300 / 12.5 MG TAB 28'S
6580010374,ESSENTIAL D-3 (1000 IU) CAP 60'S
6400010007,PREGNATA CAP 30'S
6240090123,MENOPUR 75 IU VIAL 1'S
6240090125,MENOPUR 1200 IU VIAL 1'S
6450021473,LEVOFLOXACIN SANDOZ 500 MG TAB 5'S
6340030167,ESOMEP 20 MG TAB 28'S
6590020059,NATURAL E 400 IU CAP 30'S
6730010133,GINGER DROPS FORTE
6730010134,GINGER GUM ORANGE
6340140114,NEOPROKTO CR 30 G
6400030094,DILAMUC SYR 100 ML
6340034525,RIAPANTA 40 MG TAB 15'S
6340034526,RIAPANTA 40 MG TAB 30'S
6260080074,HYLO-DUAL ED 10 ML
6720130092,VIOTOPIC 0.1% OIN 30 G
6720130093,VIOTOPIC 0.03% OIN 30 G
6240244365,GLUCARE XR 500 MG TAB 60'S
6240244366,GLUCARE XR 750 MG TAB 30'S
6240244367,GLUCARE XR 750 MG TAB 60'S
6350080016,HEROX 5 MG TAB 30'S
6350080017,HEROX 20 MG TAB 4'S
6350080018,HEROX 20 MG TAB 1'S
6090091542,VALES 1000 MG TAB 30'S
6090091543,VALES 500 MG TAB 30'S
6090091544,VALES 250 MG TAB 30'S
6370043733,LEE STAFFORD ARGAN OIL SHAMP 250 ML
6370043734,LEE STAFFORD BLEACH BLONDES SHAMP 250 ML
6370083117,LEE STAFFORD ARGAN OIL COND 250 ML
6370150024,X-LICE LOTION 100 ML
6090010204,ZEMENTA 10 MG TAB 30'S
6320013910,NURALAC SURE GROW VANILLA 400 GM
6680040070,FLUTIFORM 125/5 MCG MDI 120'S
6680040071,FLUTIFORM  250/10 MCG MDI 120'S
6340034527,DEXILANT 30 MG CAP 28'S
6340034528,DEXILANT 60 MG CAP 28'S
6590020061,IDEOS -(CALCIUM+VIT D3) CTB 60'S
6450021479,INVANZ 1 GM VIAL
6180011413,PAMP PC (3) 4*25
6180011414,PAMP PC (3) 2*62
6180011415,PAMP PC (4) 4*23
6180011417,PAMP PC (5) 4*20
6180011418,PAMP PC (5) 2*46
6180011419,PAMP PC (6) 2*36
6170060039,MEDTRONIC QUICK SET INFUSION SET 9MM (10/BOX)
6140020037,ANABOX PILL BOX DAILY
6140020038,ANABOX PILL BOX 1*7
6340050046,SALAZOPYRIN 500 MG TAB 100'S
6580010383,SENSILAB ZORI VITAMIN GUMMIES 60'S
6270020009,VERSCO BIOSOFT WIPES 20'S
6260030067,ACUVAIL 0.45 % ED SDU 30'S
6560180133,BIOFREEZE GEL 118 ML/ 4 OZ
6630190026,COLGATE TP SMILE BARBIE (6+) 50 ML
6630190027,COLGATE TP SMILES KIDS BATMAN (6+) 50ML
6630050336,COLGATE TP GRF 120 ML
6630090341,COLGATE TB 360 MEDIUM TWIN PACK (1+1 FREE)
6160040119,LADY SPEED STICK FRESH ESSENCE CHERRY BLOSOM 65 GM
6790020960,JAMIESON SELENIUM 50 MCG TAB 100'S
6790020961,JAMIESON CHROMIUM 200 MCG TAB 100'S
6400010207,JAMIESON PRIMROSE OIL 500 MG CAP 90'S
6400020060,JAMIESON MELATONIN 3 MG TAB 100'S
6790020962,JAMIESON ZINC 10 MG TAB 100'S
6790020963,JAMIESON MAGNESIUM 100 MG TAB 100'S
6790110036,JAMIESON VIT D (400 IU) TAB 90'S
6400041338,JAMIESON LAXACO CAP 60'S
6340050047,ENTYVIO 300 MG INJ VIAL - 1'S
6500130007,COSENTYX 150 MG / ML INJ -PFP 1'S
6450070266,CIPROGRAM 500 MG TAB 10'S
6450030187,CLOVIRAX 5 % CR 10 G
6450030188,CLOVIRAX 5 % CR 2 G
6720370008,CETAPHIL MOISTURIZING LOTN WITH PUMP 236 ML
6450021486,CLAVODAR 1 GM TAB 14'S
6040080055,CANPOL (09/808) NAIL CLIPPER
6750014433,EUCERIN SUN OIL CONTROL DRY TOUCH 50 ML
6580032315,GLAVOLEAN 100 MG CAP 60'S
6720051602,STELARA 90 MG / 1 ML SYRG
6160020827,AXE DEO SPRAY BLACK NIGHT 150 ML
6500020064,AUBAGIO 14 MG TAB 28'S
6200020140,SINOMARIN ENT NS 200 ML
6240244374,JALRA 50 MG TAB 56'S
6240244375,JALRA M 50 / 850 MG TAB 60'S
6240244376,JALRA M 50 / 1000 MG TAB 60'S
6630090345,COLGATE TB OPTIC WHITE SOFT (1+1 FREE)
6630090346,COLGATE TB MAXWHITE MEDIUM(1+1 FREE)
6630090347,COLGATE TB SLIM SOFT CHARCOAL (1+1 FREE)
6630090348,COLGATE TB EXTRA CLEAN MEDIUM (4 PCS)
6630090350,COLGATE TB 360 INTERDENTAL MEDIUM (1+1 FREE)
6090031377,BRINTELLIX 10 MG TAB 28'S
6090031378,BRINTELLIX 20 MG TAB 28'S
6060210513,SUAVIPIEL (0547) NATURAL VEGETAL SPONGE
6060210514,SUAVIPIEL (0608) ACTIVE SENSE SPONGE
6060210516,SUAVIPIEL (5883) ALOES HYDRA SOFT SPONGE
6060210517,SUAVIPIEL ALOES SPA SPONGE
6790020972,VITAL E 400 MG CAP 30'S
6550020728,OMRON M7 IT BP
6550020729,OMRON M3 COMFORT BP
6650030221,POLAR FROST COLD GEL 150 ML
6650030222,POLAR FROST COLD SPRAY 175 ML
6340140118,OZOLIVA TONING CREAM 50 ML
6690010052,OZOLIVA R REJUVENATION CREAM 50 ML
6480031569,SASMAR LUBRICANT STRAWBERRY 50 ML
6480031571,SASMAR LUBRICANT ORIGINAL 60 ML
6480031574,SASMAR LUBRICANT CLASSIC 60 ML
6280051262,NTG HYDRO BOOST WATER GEL 50 ML
6280051263,NTG HYDRO BOOST GEL CREAM 50 ML
6280230023,NTG HYDRO BOOST FACIAL WIPES 25'S
6630060454,LISTERINE MW GREEN TEA 250 ML
6630060455,LISTERINE MW GREEN TEA 500 ML
6630060457,LISTERINE MW MISWAK 250 ML
6630060458,LISTERINE MW MISWAK 500 ML
6100011450,TENORYL 5 MG TAB 30'S
6100011451,TENORYL 10 MG TAB 30'S
6090091550,VALES 100 MG / ML ORAL SOLN 300 ML
6100011452,LERCADIP 20 MG TAB 28'S
6400060320,ELITE GUARD CARN FORTE SAC 30'S
6560030261,ELITE GUARD CARTIBON SAC 30'S
6630010025,TEGA COOL MOUTH SPRY 60 ML
6680080583,RELVAR ELLIPTA 200 / 25 MCG INH PDR 30 DOSE
6280080325,SENSILAB COLLAGEN PLUS (2+1 FREE)
6160020834,VICHY (67450) DEOD AEROSOL MINERAL 125 ML
6750014438,LRP 67443 ANTHELIOS FACE MIST SPF50+ 75 ML
6080040097,BSN ACTIMOVE ECO ARM SLING SMALL
6080040098,BSN ACTIMOVE ECO ARM SLING MEDIUM
6310040153,BSN CREPE BANDAGE 5CM*4.5M
6310040154,BSN CREPE BANDAGE 7.5CM*4.5M
6310040155,BSN CREPE BANDAGE 10CM*4.5M
6310040156,BSN CREPE BANDAGE 15CM*4.5M
6310040157,BSN LEUKOMED DRESSING 7.2CM*5CM
6310040158,BSN LEUKOMED DRESSING 8CM*10CM
6310040159,BSN LEUKOMED DRESSING 8CM*15CM
6310040163,BSN LEUKOMED T PLUS DRESSING 8CM*15CM
6310080075,BSN LEUKOFIX TAPE 2.5CM*5M
6310080076,BSN LEUKOFIX TAPE 5CM*5M
6770010096,PINKY GOAT 3D MINK LASHES OLFAT MNK51018
6790110097,ESSENTIAL D-3 (50000 IU) CAP 12'S
6100060094,LIPICURE 10 MG TAB 30'S
6100060095,LIPICURE 20 MG TAB 30'S
6100060096,LIPICURE 40 MG TAB 30'S
6680020203,LORETA 5 MG TAB 20'S
6760030146,DETTOL WIPES SKIN CARE 10'S (ECO PACK)
6680020204,CONTRA CAP 30'S
6340050048,SALOFALK 1.5 G/SAC 60'S(N)
6630090352,SENS TB COMPLETE SOFT (1+1 FREE)
6630090353,SENS TB MULTI CARE (1+1 FREE)
6630090355,COLGATE TB MAX FRESH MEDIUM (1+1 FREE)
6630090356,COLGATE TB TRIPLE ACTION MED (1+1 FREE)
6630050340,COLGATE TP MAX FRESH SPICY FRESH 100 ML
6630060459,COLGATE PRO GUM M/W 250 ML
6320013917,NAN 4 MILK 400 GM
6320020104,CERELAC BISCUIT ORIGINAL
6680090044,VICKS BABYRUB 50 GM
6240244377,SAXENDA -(LIRAGLUTIDE 6 MG/ML) 3ML PFP 5'S
6280010274,PEARS SOAP 125 GM
6280010281,YOKO YOGURT SPA MILK SOAP 90 G (Y434)
6650010122,SALONPAS PATCH PAIN RELIVE HOT 1'S (5)
6370043763,H&S SHAMP APPLE 190 ML
6370043764,H&S SHAMP APPLE 400 ML
6090091553,VIMPAT 50 MG TAB 56'S
6100060099,REPATHA 140 MG 2 PFP/ BOX
6300010260,AlWAYS NIGHT WINGS COTTON SOFT 6*24
6370043772,"GARN UD ALMOND OIL , CASTOR SHAMP 200 ML"
6370043773,"GARN UD ALMOND OIL , CASTOR SHAMP 400 ML"
6280041026,LOR PURE CLAY GEL WASH RED ALGAE 150 ML
6280041028,LOR PURE CLAY GEL WASH EUCALYPTUS 150 ML
6280070046,GARN SKIN ACT MASK POMEGRANATE
6280070047,GARN SKIN ACT MASK GREEN TEA
6280070048,GARN SKIN ACT MASK CAMOMILE
6630090361,"AQUAFRESH TB CLEAN , REACH SOFT"
6630090363,"SENS TB REPAIR , PROTECT EXT SOFT"
6630090364,"SENS TB REPAIR , PROTECT SOFT"
6630050344,PARODONTAX TP WHITENING 75 ML
6630050345,PARODONTAX TP ULTRA CLEAN 75 ML
6500040460,IBRANCE -(PALBOCICLIB) 100 MG CAP 21'S
6340140120,PHLEBODIA 600 MG TAB 30'S
6280010288,PYARY CUCUMBER SOAP 75 G
6280010289,PYARY PAPAYA SOAP 75 G
6280010290,YC GOLD CAVIAR COLLAGEN SOAP 100 G
6380050009,"LORO SHAVING FOR FACIAL , BODY HAIR3'S"
6280230024,NORSINA COSMETIC PADS 80'S
6510050036,NORSINA NAIL POLISH REMOVER 200 ML
6280051269,NORSINA ROSE WATER 200 ML
6280100011,YC BLACK MASK W BAMBOO CHARCOAL 100 ML
6280100012,YC BLACKHEAD REMOVER MASK 50 ML
6280100013,YC WHITENING FACIAL CLAY MASK 100 ML
6280041029,YC WHITENING FACIAL WASH 100 ML
6280051270,NORSINA PEEL OFF MASK HONEY 120 ML
6280051271,NORSINA PEEL OFF MASK MILK 120 ML
6280051274,NORSINA PEEL OFF MASK TURMERIC 120 ML
6450021495,AVOBAN 2% NASAL OINT 3G
6100011466,CANDAN 16 MG TAB 28'S
6680040080,ROLENIUM 500/50 ELPENHALER MDI 60'S (DIS)
6630090365,OB 34257 TB PROFLEX CLINICAL SOFT (1+1)
6630090368,OB 34256 TB PRO EXP SENSITIVE EX-SOFT (1+1)
